Key,Size_MB,LastModified
scraping/1_output_transcript/3_Brain_Exercise_To_Boost_Memory_transcription.json,0.0,2025-05-20 18:01:31
scraping/1_output_transcript/3_Brain_Games_To_Increase_Memory_transcription.json,0.0,2025-05-20 18:01:33
scraping/1_output_transcript/3_Brain_Techniques_To_5x_Memory_transcription.json,0.0,2025-05-20 18:01:23
scraping/1_output_transcript/3_Brain_Tricks_For_Smart_Students!_transcription.json,0.0,2025-05-20 18:01:37
scraping/1_output_transcript/3_Breathing_Techniques_transcription.json,0.01,2025-05-20 15:00:52
scraping/1_output_transcript/3_Business_Ideas_For_Housewives_transcription.json,0.0,2025-05-20 18:01:48
scraping/1_output_transcript/3_Cancerous_Things_In_Your_Kitchen_home_transcription.json,0.01,2025-05-18 22:11:56
scraping/1_output_transcript/3_Cool_Google_Pay_Tricks_transcription.json,0.0,2025-05-19 09:54:32
scraping/1_output_transcript/3_Dangerous_Android_Settings_transcription.json,0.0,2025-05-20 16:23:54
scraping/1_output_transcript/3_Dangerous_Assumptions_About_Sales!_transcription.json,0.01,2025-05-20 18:02:49
scraping/1_output_transcript/3_Dangerous_Assumptions_About_Sales_transcription.json,0.0,2025-05-20 18:01:42
scraping/1_output_transcript/3_Din_Mein_Pimples_Gayab_transcription.json,0.0,2025-05-19 11:19:44
scraping/1_output_transcript/3_Easy_Tips_For_Happy_Life_transcription.json,0.0,2025-05-20 18:01:54
scraping/1_output_transcript/3_Exam_Writing_Mistakes!_Jisse_Fail_Ho_Sakte_Hain!_transcription.json,0.0,2025-05-20 18:01:46
scraping/1_output_transcript/3_Factors_Decide_YT_Income_transcription.json,0.0,2025-05-19 09:37:35
scraping/1_output_transcript/3_Free_Tool_For_AI_Voices_transcription.json,0.0,2025-05-20 18:01:44
scraping/1_output_transcript/3_Games_To_Boost_Memory_transcription.json,0.0,2025-05-20 14:18:31
scraping/1_output_transcript/3_Genuine_Websites_For_Online_Jobs_transcription.json,0.0,2025-05-19 07:58:02
scraping/1_output_transcript/3_Google_Maps_Tricks_transcription.json,0.0,2025-05-20 18:01:51
scraping/1_output_transcript/3_Guys_1_Hammer_Murder_case_transcription.json,0.01,2025-05-20 15:41:18
scraping/1_output_transcript/3_Images_Se_VFX_Video_transcription.json,0.0,2025-05-20 16:35:13
scraping/1_output_transcript/3_Immunity_Tips_transcription.json,0.0,2025-05-20 16:18:24
scraping/1_output_transcript/3_Important_Whatsapp_Number_transcription.json,0.0,2025-05-20 18:01:47
scraping/1_output_transcript/3_Jugaadu_AI_Tools_Jo_Apke_Bohut_Kaam_Aayege_transcription.json,0.01,2025-05-20 18:02:47
scraping/1_output_transcript/3_Kamal_Ke_Insta_Story_Filters_4k_Video_transcription.json,0.0,2025-05-20 14:51:09
scraping/1_output_transcript/3_Minute_Success_Trick_transcription.json,0.0,2025-05-20 14:54:12
scraping/1_output_transcript/3_Minute_Yt_Shorts_Update_!_transcription.json,0.01,2025-05-20 14:42:05
scraping/1_output_transcript/3_Modern_Car_Technologies_In_India_transcription.json,0.0,2025-05-18 20:05:15
scraping/1_output_transcript/3_Most_Helpful_Bank_Rules_transcription.json,0.0,2025-05-20 18:02:58
scraping/1_output_transcript/3_Most_Trending_Story_Filter_transcription.json,0.0,2025-05-20 18:02:54
scraping/1_output_transcript/3_Most_Useful_Train_Hacks_For_All_transcription.json,0.0,2025-05-20 06:42:37
scraping/1_output_transcript/3_Most_Viral_4k_Story_Filters_transcription.json,0.0,2025-05-20 18:02:55
scraping/1_output_transcript/3_New_Features_On_Instagram_transcription.json,0.0,2025-05-20 16:03:15
scraping/1_output_transcript/3_Proven_Tips_Se_Kare_Subconscious_Mind_Control__transcription.json,0.0,2025-05-20 14:59:29
scraping/1_output_transcript/3_Secret_App_To_Study_10X_Faster!_transcription.json,0.0,2025-05-20 15:54:20
scraping/1_output_transcript/3_Secret_Hacks_To_10X_Brain_Power!_transcription.json,0.0,2025-05-20 18:02:57
scraping/1_output_transcript/3_Secret_Hotspot_Settings_transcription.json,0.0,2025-05-20 18:02:50
scraping/1_output_transcript/3_Smart_Study_Tips!!_transcription.json,0.0,2025-05-20 18:02:46
scraping/1_output_transcript/3_Steps_Of_Perfect_Timeframe_transcription.json,0.0,2025-05-20 18:02:53
scraping/1_output_transcript/3_Steps_Se_Exam_Pressure_ZERO!_transcription.json,0.0,2025-05-18 21:01:45
scraping/1_output_transcript/3_Steps_To_END_Study_Distractions_transcription.json,0.0,2025-05-18 21:53:34
scraping/1_output_transcript/3_Stress-Free_Secrets_transcription.json,0.0,2025-05-20 18:02:51
scraping/1_output_transcript/3_Tarike_Se_Story_Views_Badhenge_transcription.json,0.01,2025-05-20 18:03:06
scraping/1_output_transcript/3_Tips_To_Increase_Reel_Views_transcription.json,0.0,2025-05-20 17:01:09
scraping/1_output_transcript/3_Tips_To_Viral_Insta_Story_transcription.json,0.0,2025-05-20 18:03:09
scraping/1_output_transcript/3_Tips_to_Free_Whatsapp_Storage_transcription.json,0.0,2025-05-20 18:03:18
scraping/1_output_transcript/3_Trending_Insta_Story_Filter_transcription.json,0.0,2025-05-20 18:03:05
scraping/1_output_transcript/3_Trending_Story_Filters_January_transcription.json,0.0,2025-05-20 18:03:14
scraping/1_output_transcript/3_Urgent_YT_Steps_transcription.json,0.0,2025-05-20 18:03:13
scraping/1_output_transcript/3_Useful_Android_Apps_transcription.json,0.0,2025-05-20 18:03:00
scraping/1_output_transcript/3_Useful_Iphone_Tricks_transcription.json,0.0,2025-05-20 18:03:08
scraping/1_output_transcript/3_Useful_Telegram_Bots_transcription.json,0.0,2025-05-20 18:03:19
scraping/1_output_transcript/3_Ways_To_Earn_Extra_Interest_transcription.json,0.0,2025-05-20 16:43:43
scraping/1_output_transcript/3_Websites_That_Pay_Monthly_transcription.json,0.0,2025-05-19 06:06:51
scraping/1_output_transcript/3d_Cartoon_Video_Ai_Se_transcription.json,0.01,2025-05-20 18:04:13
scraping/1_output_transcript/3d_Icon_Se_Video_Hook_transcription.json,0.0,2025-05-18 22:33:17
scraping/1_output_transcript/3d_Out_of_Frame_Effect_transcription.json,0.0,2025-05-20 16:05:35
scraping/1_output_transcript/4-Faceless_AI_Channel_Idea_transcription.json,0.01,2025-05-20 06:49:05
"scraping/1_output_transcript/40,000_month_Easy_Selection_transcription.json",0.01,2025-05-19 06:55:52
scraping/1_output_transcript/40_Books_4_Lessons_transcription.json,0.0,2025-05-19 06:22:18
"scraping/1_output_transcript/40_Days,_Wish_Poori_transcription.json",0.0,2025-05-20 18:04:17
scraping/1_output_transcript/40s_Mein_Kaise_Invest_Karein__transcription.json,0.0,2025-05-19 11:22:39
"scraping/1_output_transcript/41,000_Me_Shuru_Karo_Ye_Business_transcription.json",0.01,2025-05-20 18:04:18
scraping/1_output_transcript/4D_METHODS_OF_TIME_MANAGEMENT_transcription.json,0.0,2025-05-20 18:04:16
scraping/1_output_transcript/4K_mein_Video_Upload_karo_transcription.json,0.0,2025-05-20 18:04:14
scraping/1_output_transcript/4_Amazing_AI_Tools_transcription.json,0.0,2025-05-19 08:11:09
scraping/1_output_transcript/4_Amazing_Android_Apps._transcription.json,0.0,2025-05-20 15:21:36
scraping/1_output_transcript/4_Best_Business_Sectors_transcription.json,0.0,2025-05-20 14:52:10
scraping/1_output_transcript/4_Communication_Hacks_transcription.json,0.01,2025-05-19 07:14:07
scraping/1_output_transcript/4_Dham_Konse_hain__transcription.json,0.0,2025-05-20 18:04:20
scraping/1_output_transcript/4_Free_AI_Tools_Jo_Aapke_Hosh_Uda_Denge_transcription.json,0.0,2025-05-19 12:24:44
scraping/1_output_transcript/4_Genius_Everyday_Fixes_transcription.json,0.0,2025-05-20 14:44:27
scraping/1_output_transcript/4_Hidden_AI_Tools_Jo_Bilkul_Unique_Aur_Free_Hai!_transcription.json,0.0,2025-05-19 06:54:01
scraping/1_output_transcript/4_Jabardast_Gaming_Website_transcription.json,0.0,2025-05-18 20:41:02
scraping/1_output_transcript/4_Jabardast_Useful_Hidden_Websites_transcription.json,0.0,2025-05-19 13:28:48
scraping/1_output_transcript/4_Morning_Steps_Jo_Din_Banaye_Superhit_transcription.json,0.01,2025-05-20 18:04:21
scraping/1_output_transcript/4_Viral_Settings_For_New_Creators_transcription.json,0.01,2025-05-18 20:38:17
scraping/1_output_transcript/4_Websites_Ai_Voice_Ke_Liye_transcription.json,0.0,2025-05-20 18:03:36
scraping/1_output_transcript/4_Zabardast_Free_Apps_!_transcription.json,0.0,2025-05-19 06:10:31
"scraping/1_output_transcript/4_நாட்களில்_4,000_Watch_Hours_பெறுவது_எப்படி__transcription.json",0.0,2025-05-20 18:04:22
scraping/1_output_transcript/4k_Trending_Insta_Story_Filter_transcription.json,0.0,2025-05-20 16:41:01
scraping/1_output_transcript/4k_Video_Kaise_Record_Kare_transcription.json,0.0,2025-05-19 12:35:37
scraping/1_output_transcript/5-Minute_DIY_Facial_For_Glass_Skin_transcription.json,0.0,2025-05-20 18:04:32
"scraping/1_output_transcript/5-Year_PLAN_For_House,_Marriage_And_Travel_transcription.json",0.01,2025-05-19 09:58:25
scraping/1_output_transcript/50%_வீழ்ச்சியில்_Tata_Motors!_இப்போது_வாங்கலாமா__transcription.json,0.01,2025-05-20 15:52:48
"scraping/1_output_transcript/50,000_Salary_Tak_Kaise_Pohchein__transcription.json",0.0,2025-05-20 18:04:25
scraping/1_output_transcript/50000_Crore_Ki_Company_Ka_Ceo__transcription.json,0.0,2025-05-20 18:04:37
scraping/1_output_transcript/50000_Se_Business_Shuru_Kare_transcription.json,0.01,2025-05-18 22:12:04
scraping/1_output_transcript/5000_Kaise_Invest_Karein_transcription.json,0.0,2025-05-20 18:04:28
scraping/1_output_transcript/5000_Mahina_Pension_transcription.json,0.01,2025-05-20 18:05:41
scraping/1_output_transcript/5000_se_Equity_ka_Invest_transcription.json,0.0,2025-05-20 18:04:29
scraping/1_output_transcript/500_Off_On_Abhi_Bus_transcription.json,0.0,2025-05-20 18:04:33
scraping/1_output_transcript/500_Saal_Tak_Gayab_Raha_Mandir_transcription.json,0.0,2025-05-20 18:04:40
scraping/1_output_transcript/50_30_20_For_Salaried_transcription.json,0.0,2025-05-20 18:04:34
scraping/1_output_transcript/50_Dead_Women_Raped_in_Pak_transcription.json,0.01,2025-05-18 21:17:15
scraping/1_output_transcript/50_Lakh_Salary_Wale_Careers_!!_transcription.json,0.01,2025-05-20 18:05:46
scraping/1_output_transcript/59_Min_Me_50-Lakh_Tak_Loan_transcription.json,0.0,2025-05-20 18:04:42
scraping/1_output_transcript/5G_Stock_முதலீடுகளின்_எதிர்காலம்_என்ன__transcription.json,0.01,2025-05-19 06:56:51
scraping/1_output_transcript/5K_Me_Mehndi_Ka_Business_transcription.json,0.01,2025-05-18 20:06:27
scraping/1_output_transcript/5Rs_Me_Followers_Badhane_ka_sach_transcription.json,0.01,2025-05-19 12:22:39
scraping/1_output_transcript/5_AI_Tools_For_Your_Business_transcription.json,0.0,2025-05-18 22:31:07
scraping/1_output_transcript/5_Ai_Tools_For_Study_transcription.json,0.0,2025-05-19 07:57:55
"scraping/1_output_transcript/5_Aisi_Chizein,_Jisse_Aap_Ladki_Ko_Creepy_Lagte_Ho_transcription.json",0.01,2025-05-20 14:51:07
scraping/1_output_transcript/5_Amazing_Tools_For_photo_editing_transcription.json,0.0,2025-05-20 18:05:45
scraping/1_output_transcript/5_Bade_Kaam_ki_Prepositions_transcription.json,0.0,2025-05-18 22:17:37
scraping/1_output_transcript/5_Best_App_for_Trading_transcription.json,0.01,2025-05-20 14:58:51
scraping/1_output_transcript/5_Best_Decisions_You_Can_Make_In_Life_transcription.json,0.01,2025-05-20 16:06:58
scraping/1_output_transcript/5_Best_Discount_Coupon_Websites_transcription.json,0.0,2025-05-20 18:05:43
scraping/1_output_transcript/5_Best_Money_Saving_Apps_transcription.json,0.0,2025-05-20 18:05:42
scraping/1_output_transcript/5_Best_Pay_Later_Apps_transcription.json,0.0,2025-05-20 18:05:39
scraping/1_output_transcript/5_Biggest_Tech_Updates._transcription.json,0.0,2025-05-18 22:02:23
scraping/1_output_transcript/5_Books_For_Lazy_People_transcription.json,0.01,2025-05-20 18:06:09
scraping/1_output_transcript/5_Business_Ideas_Under_₹1000_transcription.json,0.01,2025-05-19 06:53:47
scraping/1_output_transcript/5_Cool_Changes_In_Android_15_transcription.json,0.0,2025-05-20 18:05:50
scraping/1_output_transcript/5_Deadliest_Programming_Mistakes_To_Avoid_transcription.json,0.01,2025-05-20 18:05:54
scraping/1_output_transcript/5_Deals_That_Made_Billionaires_transcription.json,0.01,2025-05-19 12:28:02
scraping/1_output_transcript/5_Din_Mein_Sapne_Poore_Karne_Ka_Magic_transcription.json,0.01,2025-05-19 13:20:04
scraping/1_output_transcript/5_Effective_Shortcuts_In_Life_transcription.json,0.0,2025-05-20 17:16:50
scraping/1_output_transcript/5_Fashion_Tips_For_Men_!_transcription.json,0.0,2025-05-20 05:49:32
scraping/1_output_transcript/5_GAANV_KI_WAJAH_SE_HUYI_MAHABHARAT_transcription.json,0.01,2025-05-20 18:07:05
scraping/1_output_transcript/5_Golden_Rules_Of_Stock_Market_transcription.json,0.01,2025-05-20 15:44:34
scraping/1_output_transcript/5_Golden_Tips_To_Crack_Any_Govt_Exams_transcription.json,0.01,2025-05-20 18:05:47
scraping/1_output_transcript/5_Google_Assistant_Shortcuts_transcription.json,0.0,2025-05-19 06:56:55
scraping/1_output_transcript/5_Google_Pay_New_Hidden_Tricks_transcription.json,0.0,2025-05-20 06:08:16
scraping/1_output_transcript/5_Habits_Jo_Aapko_Bana_Dega_Accha_Salesperson!_transcription.json,0.0,2025-05-20 18:06:08
scraping/1_output_transcript/5_Habits_Of_Highly_Organized_People_transcription.json,0.01,2025-05-19 12:36:34
scraping/1_output_transcript/5_Habits_Of_Mentally_Strong_People_transcription.json,0.0,2025-05-19 06:23:11
scraping/1_output_transcript/5_Habits_To_Improve_Your_Life_transcription.json,0.0,2025-05-20 18:06:05
scraping/1_output_transcript/5_Hidden_Behaviors_Of_Incredibly_Successful_People_transcription.json,0.0,2025-05-20 18:05:58
scraping/1_output_transcript/5_Jeans_Under_1000_transcription.json,0.0,2025-05-20 18:06:07
scraping/1_output_transcript/5_Lakh_Loan-Bina_Byaj_Ke_transcription.json,0.01,2025-05-18 21:31:16
scraping/1_output_transcript/5_Lakh_Month_Kamai_Scrap_Import_Se_transcription.json,0.0,2025-05-20 18:06:11
scraping/1_output_transcript/5_Last-Minute_Exam_Tips_transcription.json,0.0,2025-05-20 18:06:12
scraping/1_output_transcript/5_Lessons_From_Flying_First_Class_transcription.json,0.01,2025-05-20 18:07:08
scraping/1_output_transcript/5_Life_Changes_With_Immediate_Impact_transcription.json,0.0,2025-05-19 07:13:14
scraping/1_output_transcript/5_Log_Jaante_The_Yuddh_Ka_Parinaam_transcription.json,0.01,2025-05-19 12:13:12
scraping/1_output_transcript/5_Low-status_Behaviors_You_Should_Avoid_At_All_Costs_transcription.json,0.0,2025-05-20 18:07:12
scraping/1_output_transcript/5_Makeup_Mistakes_To_Avoid_transcription.json,0.0,2025-05-20 16:49:25
"scraping/1_output_transcript/5_Masalas,_Better_Health_transcription.json",0.0,2025-05-20 05:38:24
scraping/1_output_transcript/5_Mindsets_That_Shape_Your_Life_transcription.json,0.01,2025-05-20 14:57:58
scraping/1_output_transcript/5_Minute_Mai_passion_ko_jane_transcription.json,0.01,2025-05-20 18:07:07
scraping/1_output_transcript/5_Minute_Me_Voter_Card_transcription.json,0.0,2025-05-20 18:07:11
scraping/1_output_transcript/5_Minutes_Mein_Personal_Loan_transcription.json,0.0,2025-05-18 22:25:42
scraping/1_output_transcript/5_Minutes_Mein_Personal_Loan_💰_transcription.json,0.0,2025-05-18 20:01:34
scraping/1_output_transcript/5_Mistake_Of_Stock_Market_transcription.json,0.0,2025-05-18 20:54:00
scraping/1_output_transcript/5_Mistakes_NEW_YouTubers_Make_transcription.json,0.0,2025-05-19 09:25:25
scraping/1_output_transcript/5_Mistakes_Smart_People_Don’t_Make_Twice_transcription.json,0.0,2025-05-18 21:36:59
scraping/1_output_transcript/5_Monthly_Routines_To_Skyrocket_Your_Productivity_transcription.json,0.01,2025-05-19 10:11:02
scraping/1_output_transcript/5_Most_Effective_Tips_To_Enhance_Brain_Power_transcription.json,0.0,2025-05-20 16:49:49
scraping/1_output_transcript/5_Myths_About_Programming_transcription.json,0.0,2025-05-20 16:07:59
scraping/1_output_transcript/5_Myths_Related_To_Fruits_transcription.json,0.01,2025-05-18 22:30:03
scraping/1_output_transcript/5_New_Faceless_Channel_Ideas_transcription.json,0.01,2025-05-19 10:25:28
scraping/1_output_transcript/5_New_Idioms_தெரிஞ்சிக்கோங்க!_transcription.json,0.01,2025-05-20 18:07:15
scraping/1_output_transcript/5_Philosophies_That_Will_Change_Your_Life_transcription.json,0.01,2025-05-20 15:26:44
scraping/1_output_transcript/5_Powerful_Mindset_Shifts_transcription.json,0.0,2025-05-19 09:55:25
scraping/1_output_transcript/5_Principles_Of_Effective_Leadership_transcription.json,0.01,2025-05-17 06:07:07
scraping/1_output_transcript/5_Reasons_Behind_The_1975_Emergency_transcription.json,0.01,2025-05-20 18:07:19
scraping/1_output_transcript/5_Reasons_Not_To_Buy_A_Cng_Car_transcription.json,0.0,2025-05-20 18:07:10
scraping/1_output_transcript/5_Reasons_Why_It’s_Not_Too_Late_To_Change_Your_Life_transcription.json,0.0,2025-05-20 18:07:14
scraping/1_output_transcript/5_Reasons_Why_People_Fail_transcription.json,0.0,2025-05-20 18:07:16
scraping/1_output_transcript/5_Reasons_Why_People_Look_Down_On_You_transcription.json,0.01,2025-05-20 06:03:49
scraping/1_output_transcript/5_Reasons_You_Don’t_Like_Your_Job_transcription.json,0.0,2025-05-19 05:56:57
scraping/1_output_transcript/5_Red_Flags_In_Investments_transcription.json,0.0,2025-05-20 17:05:13
scraping/1_output_transcript/5_Risks_You_Must_Take_In_Life_transcription.json,0.0,2025-05-20 18:07:18
scraping/1_output_transcript/5_Rules_Jo_Challan_Se_Bachayenge_transcription.json,0.01,2025-05-20 18:07:34
scraping/1_output_transcript/5_Rules_Kisi_Bhi_Ladki_Ko_Text_Karne_Ke_transcription.json,0.0,2025-05-20 18:07:44
scraping/1_output_transcript/5_Rules_Of_Being_Alone_transcription.json,0.0,2025-05-20 18:08:33
scraping/1_output_transcript/5_Rules_Of_Change_transcription.json,0.01,2025-05-20 18:07:28
scraping/1_output_transcript/5_Rules_Of_My_Weight_Loss_Transformation_transcription.json,0.01,2025-05-20 17:15:21
scraping/1_output_transcript/5_Sabse_Achhi_Useful_Websites_transcription.json,0.0,2025-05-20 15:51:48
scraping/1_output_transcript/5_Sabse_Zaruri_English_Shabd_transcription.json,0.0,2025-05-20 18:07:27
scraping/1_output_transcript/5_Safety_Gagets_For_Womens_transcription.json,0.0,2025-05-20 18:07:36
scraping/1_output_transcript/5_Sawal_Jo_Ladkiyon_Ko_Sabse_Zyada_Pasand_Hote_Hain_transcription.json,0.01,2025-05-20 18:07:37
scraping/1_output_transcript/5_Sec_Mein_Strong_Impression_transcription.json,0.0,2025-05-20 18:08:40
